Timestamp,ActionType,ActionDetail,TurnPhase,IsMyTurn,PlayerID,PlayerHP,PlayerCP,OpponentHP,OpponentCP,PlayerPosTokens,PlayerNegTokens,OppPosTokens,OppNegTokens,BoardDice,RollsLeft,HandSize,OpponentHandSize,CardsInHand
21-06-2026 14:53:43,PhaseReroll,RollsLeft:2,OffensiveRollPhase,1,1,32,6,29,3,0,0,7,1,5|1|5|2|4,2,3,3,Twice as Wild!|One More Time!|Tip It!
21-06-2026 14:53:44,LockDie,DieIndex:2_Value:6,OffensiveRollPhase,1,1,32,6,29,3,0,0,7,1,1|3|6|2|5,1,3,3,Twice as Wild!|One More Time!|Tip It!
21-06-2026 14:53:45,PhaseReroll,RollsLeft:1,OffensiveRollPhase,1,1,32,6,29,3,0,0,7,1,1|3|6|2|5,1,3,3,Twice as Wild!|One More Time!|Tip It!
21-06-2026 14:53:51,PlayCard,Twice as Wild!,OffensiveRollPhase,1,1,32,6,29,3,0,0,7,1,6|5|6|1|6,0,3,3,Twice as Wild!|One More Time!|Tip It!
21-06-2026 14:53:57,ActivateOffense,Venom Shockwave,OffensiveRollPhase,1,1,32,3,29,3,0,0,7,1,6|6|6|6|6,0,2,3,One More Time!|Tip It!
21-06-2026 14:54:01,PlayCard,Helping Hand!,OffensiveRollPhase,0,2,29,3,32,3,7,1,0,0,6|6|6|6|6,0,3,2,Better D!|Helping Hand!|Yibambe!
21-06-2026 14:54:40,PassPriority,None,OffensiveRollPhase,0,2,29,2,32,3,7,1,0,0,6|6|6|6|1,0,2,2,Better D!|Yibambe!
21-06-2026 14:54:49,ActivateOffense,Venom Punch,OffensiveRollPhase,1,1,32,3,29,2,0,0,7,1,6|6|6|6|1,0,2,2,One More Time!|Tip It!
21-06-2026 14:54:56,PassPriority,None,OffensiveRollPhase,0,2,29,2,32,3,7,1,0,0,6|6|6|6|1,0,2,2,Better D!|Yibambe!
21-06-2026 14:54:56,PassPriority,None,OffensiveRollPhase,1,1,32,3,29,2,0,0,7,1,6|6|6|6|1,0,2,2,One More Time!|Tip It!
21-06-2026 14:55:03,PassPriority,None,DefensiveRollPhase,0,2,29,2,32,3,7,1,1,0,0|0|0|0|0,1,2,2,Better D!|Yibambe!
21-06-2026 14:55:04,PassPriority,None,DefensiveRollPhase,1,1,32,3,29,2,1,0,7,1,0|0|0|0|0,1,2,2,One More Time!|Tip It!
21-06-2026 14:55:08,PassPriority,None,MainPhase2,1,1,27,3,22,4,1,0,0,1,0|0|0|0|0,0,2,4,One More Time!|Tip It!
21-06-2026 14:55:09,PassPriority,None,MainPhase2,0,2,22,4,27,3,0,1,1,0,0|0|0|0|0,0,4,2,Better D!|Yibambe!|Triple Up!|Triple Threat II
21-06-2026 14:55:33,PlayCard,Triple Up!,MainPhase1,1,2,22,5,27,3,0,1,1,0,0|0|0|0|0,0,5,2,Better D!|Yibambe!|Triple Up!|Triple Threat II|One More Time!
21-06-2026 14:55:35,PlayCard,Vegas; Baby!,MainPhase1,1,2,22,3,27,3,0,1,1,0,0|0|0|0|0,0,7,2,Better D!|Yibambe!|Triple Threat II|One More Time!|Not This Time!|Vegas; Baby!|Transference!
21-06-2026 14:55:35,AutomaticSecondaryRoll,RollsLeft:1,MainPhase1,1,2,22,3,27,3,0,1,1,0,0|0|0|0|0,1,6,2,Better D!|Yibambe!|Triple Threat II|One More Time!|Not This Time!|Transference!
21-06-2026 14:55:44,PlayCard,Transference!,MainPhase1,1,2,22,6,27,3,0,1,1,0,0|0|0|0|0,0,6,2,Better D!|Yibambe!|Triple Threat II|One More Time!|Not This Time!|Transference!
21-06-2026 14:55:53,PlayCard,Triple Threat II,MainPhase1,1,2,22,4,27,3,0,0,1,1,0|0|0|0|0,0,5,2,Better D!|Yibambe!|Triple Threat II|One More Time!|Not This Time!
21-06-2026 14:55:54,PassPriority,None,MainPhase1,1,2,22,2,27,3,0,0,1,1,0|0|0|0|0,0,4,2,Better D!|Yibambe!|One More Time!|Not This Time!
21-06-2026 14:55:55,PassPriority,None,MainPhase1,0,1,27,3,22,2,1,1,0,0,0|0|0|0|0,0,2,4,One More Time!|Tip It!
21-06-2026 14:55:55,InitialPhaseRoll,RollsLeft:3,OffensiveRollPhase,1,2,22,2,27,3,0,0,1,1,0|0|0|0|0,3,4,2,Better D!|Yibambe!|One More Time!|Not This Time!
21-06-2026 14:55:57,LockDie,DieIndex:2_Value:5,OffensiveRollPhase,1,2,22,2,27,3,0,0,1,1,1|2|5|2|4,2,4,2,Better D!|Yibambe!|One More Time!|Not This Time!
21-06-2026 14:55:57,LockDie,DieIndex:4_Value:4,OffensiveRollPhase,1,2,22,2,27,3,0,0,1,1,1|2|5|2|4,2,4,2,Better D!|Yibambe!|One More Time!|Not This Time!
21-06-2026 14:55:58,PhaseReroll,RollsLeft:2,OffensiveRollPhase,1,2,22,2,27,3,0,0,1,1,1|2|5|2|4,2,4,2,Better D!|Yibambe!|One More Time!|Not This Time!
21-06-2026 14:55:59,LockDie,DieIndex:3_Value:6,OffensiveRollPhase,1,2,22,2,27,3,0,0,1,1,1|6|5|6|4,1,4,2,Better D!|Yibambe!|One More Time!|Not This Time!
21-06-2026 14:56:00,PhaseReroll,RollsLeft:1,OffensiveRollPhase,1,2,22,2,27,3,0,0,1,1,1|6|5|6|4,1,4,2,Better D!|Yibambe!|One More Time!|Not This Time!
21-06-2026 14:56:17,ActivateOffense,Triple Threat II,OffensiveRollPhase,1,2,22,2,27,3,0,0,1,1,3|2|5|6|4,0,4,2,Better D!|Yibambe!|One More Time!|Not This Time!
21-06-2026 14:56:19,AutomaticSecondaryRoll,RollsLeft:1,OffensiveRollPhase,1,2,22,2,27,3,0,0,1,1,0|0|0|0|0,1,4,2,Better D!|Yibambe!|One More Time!|Not This Time!
21-06-2026 14:56:33,PlayCard,Tip It!,OffensiveRollPhase,0,1,27,3,22,2,1,1,0,0,3|2|5|6|4,0,2,4,One More Time!|Tip It!
21-06-2026 14:56:38,PassPriority,None,OffensiveRollPhase,0,1,27,2,22,2,1,1,0,0,3|2|5|5|4,0,1,4,One More Time!
21-06-2026 14:56:53,PlayCard,One More Time!,OffensiveRollPhase,1,2,22,2,27,2,0,0,1,1,3|2|5|5|4,0,4,1,Better D!|Yibambe!|One More Time!|Not This Time!
21-06-2026 14:56:55,UnlockDie,DieIndex:3_Value:5,OffensiveRollPhase,1,2,22,1,27,2,0,0,1,1,3|2|5|5|4,1,3,1,Better D!|Yibambe!|Not This Time!
21-06-2026 14:56:55,LockDie,DieIndex:1_Value:2,OffensiveRollPhase,1,2,22,1,27,2,0,0,1,1,3|2|5|5|4,1,3,1,Better D!|Yibambe!|Not This Time!
21-06-2026 14:56:56,LockDie,DieIndex:0_Value:3,OffensiveRollPhase,1,2,22,1,27,2,0,0,1,1,3|2|5|5|4,1,3,1,Better D!|Yibambe!|Not This Time!
21-06-2026 14:56:56,PhaseReroll,RollsLeft:1,OffensiveRollPhase,1,2,22,1,27,2,0,0,1,1,3|2|5|5|4,1,3,1,Better D!|Yibambe!|Not This Time!
21-06-2026 14:57:04,ActivateOffense,Meteoric Punch,OffensiveRollPhase,1,2,22,1,27,2,0,0,1,1,3|2|5|3|4,0,3,1,Better D!|Yibambe!|Not This Time!
21-06-2026 14:57:06,PassPriority,None,OffensiveRollPhase,0,1,27,2,22,1,1,1,0,0,3|2|5|3|4,0,1,3,One More Time!
21-06-2026 14:57:06,PassPriority,None,OffensiveRollPhase,1,2,22,1,27,2,0,0,1,1,3|2|5|3|4,0,3,1,Better D!|Yibambe!|Not This Time!
21-06-2026 14:57:12,ActivateDefense,Spider Sense,DefensiveRollPhase,0,1,27,2,22,1,1,1,1,0,0|0|0|0|0,1,1,3,One More Time!
21-06-2026 14:57:13,InitialPhaseRoll,RollsLeft:1,DefensiveRollPhase,0,1,27,2,22,1,1,1,1,0,0|0|0|0|0,1,1,3,One More Time!
21-06-2026 14:57:37,PassPriority,None,DefensiveRollPhase,1,2,22,1,27,2,1,0,1,1,3|5|0|0|0,0,3,1,Better D!|Yibambe!|Not This Time!
21-06-2026 14:57:37,PassPriority,None,DefensiveRollPhase,0,1,27,2,22,1,1,1,1,0,3|5|0|0|0,0,1,3,One More Time!
21-06-2026 14:57:41,PassPriority,None,MainPhase2,1,2,22,1,21,2,1,0,1,1,0|0|0|0|0,0,3,1,Better D!|Yibambe!|Not This Time!
21-06-2026 14:57:42,PassPriority,None,MainPhase2,0,1,21,2,22,1,1,1,1,0,0|0|0|0|0,0,1,3,One More Time!
21-06-2026 14:57:51,PlayCard,Milkshake Me!,MainPhase1,1,1,21,3,22,1,1,1,1,0,0|0|0|0|0,0,2,3,One More Time!|Milkshake Me!
21-06-2026 14:57:52,PassPriority,None,MainPhase1,1,1,24,2,22,1,1,1,1,0,0|0|0|0|0,0,1,3,One More Time!
21-06-2026 14:57:53,PassPriority,None,MainPhase1,0,2,22,1,24,2,1,0,1,1,0|0|0|0|0,0,3,1,Better D!|Yibambe!|Not This Time!
21-06-2026 14:57:53,InitialPhaseRoll,RollsLeft:3,OffensiveRollPhase,1,1,24,2,22,1,1,1,1,0,0|0|0|0|0,3,1,3,One More Time!
21-06-2026 14:57:56,ActivateOffense,C-C-C-Combo,OffensiveRollPhase,1,1,24,2,22,1,1,1,1,0,4|2|2|6|6,2,1,3,One More Time!
21-06-2026 14:58:06,PassPriority,None,OffensiveRollPhase,0,2,22,1,24,2,1,0,1,1,4|2|2|6|6,2,3,1,Better D!|Yibambe!|Not This Time!
21-06-2026 14:58:07,PassPriority,None,OffensiveRollPhase,1,1,24,2,22,1,1,1,1,0,4|2|2|6|6,2,1,3,One More Time!
21-06-2026 14:58:07,ActivateDefense,Bashenga Honor,DefensiveRollPhase,0,2,22,1,24,2,1,0,2,1,0|0|0|0|0,1,3,1,Better D!|Yibambe!|Not This Time!
21-06-2026 14:58:07,InitialPhaseRoll,RollsLeft:1,DefensiveRollPhase,0,2,22,1,24,2,1,0,2,1,0|0|0|0|0,1,3,1,Better D!|Yibambe!|Not This Time!
21-06-2026 14:58:11,PlayCard,Not This Time!,DefensiveRollPhase,0,2,22,1,24,2,1,0,2,1,1|4|5|0|0,0,3,1,Better D!|Yibambe!|Not This Time!
21-06-2026 14:58:18,PassPriority,None,DefensiveRollPhase,1,1,24,2,22,0,2,1,1,0,1|4|5|0|0,0,1,2,One More Time!
21-06-2026 14:58:18,PassPriority,None,DefensiveRollPhase,0,2,22,0,24,2,1,0,2,1,1|4|5|0|0,0,2,1,Better D!|Yibambe!
21-06-2026 14:58:29,PassPriority,None,MainPhase2,1,1,23,2,22,0,2,1,1,0,0|0|0|0|0,0,1,2,One More Time!
21-06-2026 14:58:29,PassPriority,None,MainPhase2,0,2,22,0,23,2,1,0,2,1,0|0|0|0|0,0,2,1,Better D!|Yibambe!
21-06-2026 14:58:40,PassPriority,None,MainPhase1,1,2,22,1,23,2,1,0,2,1,0|0|0|0|0,0,3,1,Better D!|Yibambe!|Vibin'!
21-06-2026 14:58:40,PassPriority,None,MainPhase1,0,1,23,2,22,1,2,1,1,0,0|0|0|0|0,0,1,3,One More Time!
21-06-2026 14:58:41,InitialPhaseRoll,RollsLeft:3,OffensiveRollPhase,1,2,22,1,23,2,1,0,2,1,0|0|0|0|0,3,3,1,Better D!|Yibambe!|Vibin'!
21-06-2026 14:58:57,LockDie,DieIndex:2_Value:6,OffensiveRollPhase,1,2,22,1,23,2,1,0,2,1,4|5|6|3|5,2,3,1,Better D!|Yibambe!|Vibin'!
21-06-2026 14:58:58,LockDie,DieIndex:1_Value:5,OffensiveRollPhase,1,2,22,1,23,2,1,0,2,1,4|5|6|3|5,2,3,1,Better D!|Yibambe!|Vibin'!
21-06-2026 14:58:58,LockDie,DieIndex:0_Value:4,OffensiveRollPhase,1,2,22,1,23,2,1,0,2,1,4|5|6|3|5,2,3,1,Better D!|Yibambe!|Vibin'!
21-06-2026 14:58:59,PhaseReroll,RollsLeft:2,OffensiveRollPhase,1,2,22,1,23,2,1,0,2,1,4|5|6|3|5,2,3,1,Better D!|Yibambe!|Vibin'!
21-06-2026 14:59:04,PhaseReroll,RollsLeft:1,OffensiveRollPhase,1,2,22,1,23,2,1,0,2,1,4|5|6|6|2,1,3,1,Better D!|Yibambe!|Vibin'!
21-06-2026 14:59:08,ActivateOffense,Heart Shaped Herb,OffensiveRollPhase,1,2,22,1,23,2,1,0,2,1,4|5|6|5|4,0,3,1,Better D!|Yibambe!|Vibin'!
21-06-2026 14:59:09,PassPriority,None,OffensiveRollPhase,0,1,23,2,22,1,2,1,1,0,4|5|6|5|4,0,1,3,One More Time!
21-06-2026 14:59:13,PassPriority,None,OffensiveRollPhase,1,2,22,1,23,2,1,0,2,1,4|5|6|5|4,0,3,1,Better D!|Yibambe!|Vibin'!
21-06-2026 14:59:14,PassPriority,None,DefensiveRollPhase,0,1,23,2,22,1,2,1,5,0,0|0|0|0|0,1,1,3,One More Time!
21-06-2026 14:59:14,PassPriority,None,DefensiveRollPhase,1,2,22,1,23,2,5,0,2,1,0|0|0|0|0,1,3,1,Better D!|Yibambe!|Vibin'!
21-06-2026 14:59:19,PassPriority,None,MainPhase2,1,2,22,1,23,2,5,0,2,1,0|0|0|0|0,0,3,1,Better D!|Yibambe!|Vibin'!
21-06-2026 14:59:19,PassPriority,None,MainPhase2,0,1,23,2,22,1,2,1,5,0,0|0|0|0|0,0,1,3,One More Time!
21-06-2026 14:59:28,PassPriority,None,MainPhase1,1,1,23,3,22,1,2,1,5,0,0|0|0|0|0,0,2,3,One More Time!|Ambush!
21-06-2026 14:59:29,PassPriority,None,MainPhase1,0,2,22,1,23,3,5,0,2,1,0|0|0|0|0,0,3,2,Better D!|Yibambe!|Vibin'!
21-06-2026 14:59:29,InitialPhaseRoll,RollsLeft:3,OffensiveRollPhase,1,1,23,3,22,1,2,1,5,0,0|0|0|0|0,3,2,3,One More Time!|Ambush!
21-06-2026 14:59:44,ActivateOffense,Wall Crawler,OffensiveRollPhase,1,1,23,3,22,1,2,1,5,0,1|5|5|4|1,2,2,3,One More Time!|Ambush!
21-06-2026 14:59:45,PassPriority,None,OffensiveRollPhase,0,2,22,1,23,3,5,0,2,1,1|5|5|4|1,2,3,2,Better D!|Yibambe!|Vibin'!
21-06-2026 14:59:46,PlayCard,Ambush!,OffensiveRollPhase,1,1,23,3,22,1,2,1,5,0,1|5|5|4|1,2,2,3,One More Time!|Ambush!
21-06-2026 14:59:49,PassPriority,None,OffensiveRollPhase,1,1,23,3,22,1,1,1,5,0,1|5|5|4|1,2,1,3,One More Time!
21-06-2026 14:59:54,PassPriority,None,OffensiveRollPhase,0,2,22,1,23,3,5,0,1,1,1|5|5|4|1,2,3,1,Better D!|Yibambe!|Vibin'!
21-06-2026 14:59:54,ActivateDefense,Bashenga Honor,DefensiveRollPhase,0,2,22,1,23,3,5,0,2,1,0|0|0|0|0,1,3,1,Better D!|Yibambe!|Vibin'!
21-06-2026 15:00:09,PlayCard,Vibin'!,DefensiveRollPhase,0,2,22,1,23,3,5,0,2,1,0|0|0|0|0,1,3,1,Better D!|Yibambe!|Vibin'!
21-06-2026 15:00:10,InitialPhaseRoll,RollsLeft:1,DefensiveRollPhase,0,2,22,0,23,3,4,0,2,1,0|0|0|0|0,1,2,1,Better D!|Yibambe!
21-06-2026 15:00:13,SpendToken,Combo,DefensiveRollPhase,1,1,23,3,22,0,2,1,4,0,6|1|1|0|0,0,1,2,One More Time!
21-06-2026 15:00:16,PassPriority,None,DefensiveRollPhase,0,2,22,0,23,3,4,0,1,1,6|1|1|0|0,0,2,1,Better D!|Yibambe!
21-06-2026 15:00:16,PassPriority,None,DefensiveRollPhase,1,1,23,3,22,0,1,1,4,0,6|1|1|0|0,0,1,2,One More Time!
21-06-2026 15:00:17,PassPriority,None,DefensiveRollPhase,1,1,23,3,22,0,1,1,4,0,6|1|1|0|0,0,1,2,One More Time!
21-06-2026 15:00:18,PassPriority,None,DefensiveRollPhase,0,2,22,0,23,3,4,0,1,1,6|1|1|0|0,0,2,1,Better D!|Yibambe!
21-06-2026 15:00:30,InitialPhaseRoll,RollsLeft:3,OffensiveRollPhase,1,1,21,3,18,0,1,1,5,0,0|0|0|0|0,3,1,2,One More Time!
21-06-2026 15:00:35,LockDie,DieIndex:2_Value:4,OffensiveRollPhase,1,1,21,3,18,0,1,1,5,0,5|5|4|4|6,2,1,2,One More Time!
21-06-2026 15:00:36,LockDie,DieIndex:1_Value:5,OffensiveRollPhase,1,1,21,3,18,0,1,1,5,0,5|5|4|4|6,2,1,2,One More Time!
21-06-2026 15:00:36,LockDie,DieIndex:4_Value:6,OffensiveRollPhase,1,1,21,3,18,0,1,1,5,0,5|5|4|4|6,2,1,2,One More Time!
21-06-2026 15:00:37,PhaseReroll,RollsLeft:2,OffensiveRollPhase,1,1,21,3,18,0,1,1,5,0,5|5|4|4|6,2,1,2,One More Time!
21-06-2026 15:00:51,ActivateOffense,Spider Reflexes,OffensiveRollPhase,1,1,21,3,18,0,1,1,5,0,3|5|4|3|6,1,1,2,One More Time!
21-06-2026 15:00:53,AutomaticSecondaryRoll,RollsLeft:1,OffensiveRollPhase,1,1,21,3,18,0,1,1,5,0,0|0|0|0|0,1,1,2,One More Time!
21-06-2026 15:01:09,PassPriority,None,OffensiveRollPhase,0,2,18,0,21,3,5,0,1,1,3|5|4|3|6,1,2,1,Better D!|Yibambe!
21-06-2026 15:01:10,PassPriority,None,OffensiveRollPhase,1,1,21,3,18,0,1,1,5,0,3|5|4|3|6,1,1,2,One More Time!
21-06-2026 15:01:11,PassPriority,None,DefensiveRollPhase,0,2,18,0,21,3,5,0,1,1,0|0|0|0|0,1,2,1,Better D!|Yibambe!
21-06-2026 15:01:12,PassPriority,None,DefensiveRollPhase,1,1,21,3,18,0,1,1,5,0,0|0|0|0|0,1,1,2,One More Time!
21-06-2026 15:01:15,PassPriority,None,MainPhase2,1,1,21,3,8,0,1,1,6,0,0|0|0|0|0,0,1,2,One More Time!
21-06-2026 15:01:16,PassPriority,None,MainPhase2,0,2,8,0,21,3,6,0,1,1,0|0|0|0|0,0,2,1,Better D!|Yibambe!
21-06-2026 15:01:33,SellCard,Yibambe!,MainPhase1,1,2,8,1,21,3,6,0,1,1,0|0|0|0|0,0,3,1,Better D!|Yibambe!|Twice as Wild!
21-06-2026 15:01:35,SellCard,Better D!,MainPhase1,1,2,8,2,21,3,6,0,1,1,0|0|0|0|0,0,2,1,Better D!|Twice as Wild!
21-06-2026 15:01:36,PassPriority,None,MainPhase1,1,2,8,3,21,3,6,0,1,1,0|0|0|0|0,0,1,1,Twice as Wild!
21-06-2026 15:01:36,PassPriority,None,MainPhase1,0,1,21,3,8,3,1,1,6,0,0|0|0|0|0,0,1,1,One More Time!
21-06-2026 15:01:37,InitialPhaseRoll,RollsLeft:3,OffensiveRollPhase,1,2,8,3,21,3,6,0,1,1,0|0|0|0|0,3,1,1,Twice as Wild!
21-06-2026 15:01:38,LockDie,DieIndex:1_Value:6,OffensiveRollPhase,1,2,8,3,21,3,6,0,1,1,4|6|3|1|6,2,1,1,Twice as Wild!
21-06-2026 15:01:38,LockDie,DieIndex:4_Value:6,OffensiveRollPhase,1,2,8,3,21,3,6,0,1,1,4|6|3|1|6,2,1,1,Twice as Wild!
21-06-2026 15:01:39,PhaseReroll,RollsLeft:2,OffensiveRollPhase,1,2,8,3,21,3,6,0,1,1,4|6|3|1|6,2,1,1,Twice as Wild!
21-06-2026 15:01:40,PhaseReroll,RollsLeft:1,OffensiveRollPhase,1,2,8,3,21,3,6,0,1,1,1|6|5|2|6,1,1,1,Twice as Wild!
21-06-2026 15:01:59,ActivateOffense,Stealth Strike,OffensiveRollPhase,1,2,8,3,21,3,6,0,1,1,1|6|2|3|6,0,1,1,Twice as Wild!
21-06-2026 15:02:06,PassPriority,None,OffensiveRollPhase,0,1,21,3,8,3,1,1,6,0,1|6|2|3|6,0,1,1,One More Time!
21-06-2026 15:02:06,PassPriority,None,OffensiveRollPhase,1,2,8,3,21,3,6,0,1,1,1|6|2|3|6,0,1,1,Twice as Wild!
21-06-2026 15:02:08,SpendToken,Invisibility,DefensiveRollPhase,0,1,21,3,8,3,1,1,6,0,0|0|0|0|0,1,1,1,One More Time!
21-06-2026 15:02:09,PassPriority,None,DefensiveRollPhase,1,2,8,3,21,3,6,0,0,1,0|0|0|0|0,1,1,1,Twice as Wild!
21-06-2026 15:02:10,PassPriority,None,DefensiveRollPhase,0,1,21,3,8,3,0,1,6,0,0|0|0|0|0,1,1,1,One More Time!
21-06-2026 15:02:11,PassPriority,None,DefensiveRollPhase,1,2,8,3,21,3,6,0,0,1,0|0|0|0|0,1,1,1,Twice as Wild!
21-06-2026 15:02:13,ActivateDefense,Spider Sense,DefensiveRollPhase,0,1,21,3,8,3,0,1,6,0,0|0|0|0|0,1,1,1,One More Time!
21-06-2026 15:02:13,InitialPhaseRoll,RollsLeft:1,DefensiveRollPhase,0,1,21,3,8,3,0,1,6,0,0|0|0|0|0,1,1,1,One More Time!
21-06-2026 15:03:41,PassPriority,None,DefensiveRollPhase,1,2,8,3,21,3,6,0,0,1,6|2|0|0|0,0,1,1,Twice as Wild!
21-06-2026 15:04:06,PassPriority,None,DefensiveRollPhase,0,1,21,3,8,3,0,1,6,0,6|2|0|0|0,0,1,1,One More Time!
21-06-2026 15:04:13,PassPriority,None,MainPhase2,1,2,8,3,18,3,6,0,0,1,0|0|0|0|0,0,1,1,Twice as Wild!
21-06-2026 15:04:13,PassPriority,None,MainPhase2,0,1,18,3,8,3,0,1,6,0,0|0|0|0|0,0,1,1,One More Time!
21-06-2026 15:04:22,PassPriority,None,MainPhase1,1,1,18,4,8,3,0,1,6,0,0|0|0|0|0,0,2,1,One More Time!|Six It!
21-06-2026 15:04:23,PassPriority,None,MainPhase1,0,2,8,3,18,4,6,0,0,1,0|0|0|0|0,0,1,2,Twice as Wild!
21-06-2026 15:04:24,InitialPhaseRoll,RollsLeft:3,OffensiveRollPhase,1,1,18,4,8,3,0,1,6,0,0|0|0|0|0,3,2,1,One More Time!|Six It!
21-06-2026 15:04:31,LockDie,DieIndex:3_Value:6,OffensiveRollPhase,1,1,18,4,8,3,0,1,6,0,6|2|4|6|1,2,2,1,One More Time!|Six It!
21-06-2026 15:04:32,LockDie,DieIndex:0_Value:6,OffensiveRollPhase,1,1,18,4,8,3,0,1,6,0,6|2|4|6|1,2,2,1,One More Time!|Six It!
21-06-2026 15:04:37,PhaseReroll,RollsLeft:2,OffensiveRollPhase,1,1,18,4,8,3,0,1,6,0,6|2|4|6|1,2,2,1,One More Time!|Six It!
21-06-2026 15:04:37,LockDie,DieIndex:2_Value:6,OffensiveRollPhase,1,1,18,4,8,3,0,1,6,0,6|3|6|6|1,1,2,1,One More Time!|Six It!
21-06-2026 15:04:38,PhaseReroll,RollsLeft:1,OffensiveRollPhase,1,1,18,4,8,3,0,1,6,0,6|3|6|6|1,1,2,1,One More Time!|Six It!
21-06-2026 15:04:41,PlayCard,Six It!,OffensiveRollPhase,1,1,18,4,8,3,0,1,6,0,6|4|6|6|5,0,2,1,One More Time!|Six It!
21-06-2026 15:04:45,PassPriority,None,OffensiveRollPhase,1,1,18,3,8,3,0,1,6,0,6|4|6|6|6,0,1,1,One More Time!
21-06-2026 15:05:04,PlayCard,Twice as Wild!,OffensiveRollPhase,0,2,8,3,18,3,6,0,0,1,6|4|6|6|6,0,1,1,Twice as Wild!
21-06-2026 15:05:26,PassPriority,None,OffensiveRollPhase,0,2,8,0,18,3,6,0,0,1,6|4|4|4|6,0,0,1,None
21-06-2026 15:05:27,PlayCard,One More Time!,OffensiveRollPhase,1,1,18,3,8,0,0,1,6,0,6|4|4|4|6,0,1,0,One More Time!
21-06-2026 15:05:29,LockDie,DieIndex:4_Value:6,OffensiveRollPhase,1,1,18,2,8,0,0,1,6,0,6|4|4|4|6,1,0,0,None
21-06-2026 15:05:29,UnlockDie,DieIndex:2_Value:4,OffensiveRollPhase,1,1,18,2,8,0,0,1,6,0,6|4|4|4|6,1,0,0,None
21-06-2026 15:05:29,UnlockDie,DieIndex:3_Value:4,OffensiveRollPhase,1,1,18,2,8,0,0,1,6,0,6|4|4|4|6,1,0,0,None
21-06-2026 15:05:30,PhaseReroll,RollsLeft:1,OffensiveRollPhase,1,1,18,2,8,0,0,1,6,0,6|4|4|4|6,1,0,0,None
21-06-2026 15:05:31,PassPriority,None,OffensiveRollPhase,1,1,18,2,8,0,0,1,6,0,6|4|6|3|6,0,0,0,None
21-06-2026 15:05:32,PassPriority,None,OffensiveRollPhase,0,2,8,0,18,2,6,0,0,1,6|4|6|3|6,0,0,0,None
21-06-2026 15:05:37,PassPriority,None,MainPhase2,1,1,18,2,8,0,0,1,6,0,0|0|0|0|0,0,0,0,None
21-06-2026 15:05:37,PassPriority,None,MainPhase2,0,2,8,0,18,2,6,0,0,1,0|0|0|0|0,0,0,0,None
21-06-2026 15:05:48,PassPriority,None,MainPhase1,1,2,8,1,18,2,6,0,0,1,0|0|0|0|0,0,1,0,So Wild!
21-06-2026 15:05:48,PassPriority,None,MainPhase1,0,1,18,2,8,1,0,1,6,0,0|0|0|0|0,0,0,1,None
21-06-2026 15:05:49,InitialPhaseRoll,RollsLeft:3,OffensiveRollPhase,1,2,8,1,18,2,6,0,0,1,0|0|0|0|0,3,1,0,So Wild!
21-06-2026 15:05:52,ActivateOffense,Triple Threat II,OffensiveRollPhase,1,2,8,1,18,2,6,0,0,1,6|5|5|3|3,2,1,0,So Wild!
21-06-2026 15:05:54,AutomaticSecondaryRoll,RollsLeft:1,OffensiveRollPhase,1,2,8,1,18,2,6,0,0,1,0|0|0|0|0,1,1,0,So Wild!
21-06-2026 15:05:58,PassPriority,None,OffensiveRollPhase,0,1,18,2,8,1,0,1,6,0,6|5|5|3|3,2,0,1,None
21-06-2026 15:06:00,PassPriority,None,OffensiveRollPhase,1,2,8,1,18,2,6,0,0,1,6|5|5|3|3,2,1,0,So Wild!
21-06-2026 15:06:06,PassPriority,None,DefensiveRollPhase,0,1,13,2,8,3,0,0,0,0,0|0|0|0|0,1,0,4,None
21-06-2026 15:06:09,PassPriority,None,DefensiveRollPhase,1,2,8,3,13,2,0,0,0,0,0|0|0|0|0,1,4,0,So Wild!|Heart Shaped Herb II|Double Up!|Try; Try Again!
21-06-2026 15:06:14,PlayCard,Double Up!,MainPhase2,1,2,8,3,5,2,0,0,0,0,0|0|0|0|0,0,4,0,So Wild!|Heart Shaped Herb II|Double Up!|Try; Try Again!
21-06-2026 15:06:22,SellCard,Heart Shaped Herb II,MainPhase2,1,2,8,2,5,2,0,0,0,0,0|0|0|0|0,0,5,0,So Wild!|Heart Shaped Herb II|Try; Try Again!|Bashenga's Honor II|Buh; Bye!
21-06-2026 15:06:31,SellCard,Try; Try Again!,MainPhase2,1,2,8,3,5,2,0,0,0,0,0|0|0|0|0,0,4,0,So Wild!|Try; Try Again!|Bashenga's Honor II|Buh; Bye!
21-06-2026 15:06:33,PlayCard,Bashenga's Honor II,MainPhase2,1,2,8,4,5,2,0,0,0,0,0|0|0|0|0,0,3,0,So Wild!|Bashenga's Honor II|Buh; Bye!
21-06-2026 15:06:33,PassPriority,None,MainPhase2,1,2,8,2,5,2,0,0,0,0,0|0|0|0|0,0,2,0,So Wild!|Buh; Bye!
21-06-2026 15:06:35,PassPriority,None,MainPhase2,0,1,5,2,8,2,0,0,0,0,0|0|0|0|0,0,0,2,None
21-06-2026 15:06:43,PassPriority,None,MainPhase1,1,1,5,3,8,2,0,0,0,0,0|0|0|0|0,0,1,2,Nice Try!
21-06-2026 15:06:44,PassPriority,None,MainPhase1,0,2,8,2,5,3,0,0,0,0,0|0|0|0|0,0,2,1,So Wild!|Buh; Bye!
